provider_id,provider_name,system_family,indicator_id,score
elyza,ELYZA,ELYZA Japanese LLMs,GOV3,1.0
elyza,ELYZA,ELYZA Japanese LLMs,TRA1,1.0
elyza,ELYZA,ELYZA Japanese LLMs,TRA2,1.0
elyza,ELYZA,ELYZA Japanese LLMs,TRA3,1.0
elyza,ELYZA,ELYZA Japanese LLMs,TRA5,1.0
elyza,ELYZA,ELYZA Japanese LLMs,TRA10,1.0
ai21,AI21 Labs,Jurassic (J2/J3),GOV3,0.0
ai21,AI21 Labs,Jurassic (J2/J3),TRA1,
ai21,AI21 Labs,Jurassic (J2/J3),TRA2,0.0
ai21,AI21 Labs,Jurassic (J2/J3),TRA3,0.0
ai21,AI21 Labs,Jurassic (J2/J3),TRA5,
ai21,AI21 Labs,Jurassic (J2/J3),TRA10,0.0
sarvam,Sarvam AI,OpenHathi / Sarvam models,GOV3,1.0
sarvam,Sarvam AI,OpenHathi / Sarvam models,TRA1,1.0
sarvam,Sarvam AI,OpenHathi / Sarvam models,TRA2,1.0
sarvam,Sarvam AI,OpenHathi / Sarvam models,TRA3,1.0
sarvam,Sarvam AI,OpenHathi / Sarvam models,TRA5,1.0
sarvam,Sarvam AI,OpenHathi / Sarvam models,TRA10,1.0
krutrim,Krutrim (Ola),Krutrim LLM,GOV3,0.0
krutrim,Krutrim (Ola),Krutrim LLM,TRA1,
krutrim,Krutrim (Ola),Krutrim LLM,TRA2,0.0
krutrim,Krutrim (Ola),Krutrim LLM,TRA3,0.0
krutrim,Krutrim (Ola),Krutrim LLM,TRA5,
krutrim,Krutrim (Ola),Krutrim LLM,TRA10,0.0
ai4bharat,AI4Bharat (IIT Madras),IndicTrans / IndicLLMs,GOV3,0.0
ai4bharat,AI4Bharat (IIT Madras),IndicTrans / IndicLLMs,TRA1,1.0
ai4bharat,AI4Bharat (IIT Madras),IndicTrans / IndicLLMs,TRA2,1.0
ai4bharat,AI4Bharat (IIT Madras),IndicTrans / IndicLLMs,TRA3,1.0
ai4bharat,AI4Bharat (IIT Madras),IndicTrans / IndicLLMs,TRA5,
ai4bharat,AI4Bharat (IIT Madras),IndicTrans / IndicLLMs,TRA10,1.0
aisg,AI Singapore,SEA-LION,GOV3,1.0
aisg,AI Singapore,SEA-LION,TRA1,1.0
aisg,AI Singapore,SEA-LION,TRA2,1.0
aisg,AI Singapore,SEA-LION,TRA3,1.0
aisg,AI Singapore,SEA-LION,TRA5,1.0
aisg,AI Singapore,SEA-LION,TRA10,1.0
vinai,VinAI,PhoBERT,GOV3,1.0
vinai,VinAI,PhoBERT,TRA1,1.0
vinai,VinAI,PhoBERT,TRA2,1.0
vinai,VinAI,PhoBERT,TRA3,1.0
vinai,VinAI,PhoBERT,TRA5,1.0
vinai,VinAI,PhoBERT,TRA10,1.0
indonlp,IndoNLU (IndoNLP),IndoBERT,GOV3,1.0
indonlp,IndoNLU (IndoNLP),IndoBERT,TRA1,1.0
indonlp,IndoNLU (IndoNLP),IndoBERT,TRA2,1.0
indonlp,IndoNLU (IndoNLP),IndoBERT,TRA3,1.0
indonlp,IndoNLU (IndoNLP),IndoBERT,TRA5,1.0
indonlp,IndoNLU (IndoNLP),IndoBERT,TRA10,1.0
nectec,NECTEC (Thailand),WangchanGLM,GOV3,1.0
nectec,NECTEC (Thailand),WangchanGLM,TRA1,1.0
nectec,NECTEC (Thailand),WangchanGLM,TRA2,1.0
nectec,NECTEC (Thailand),WangchanGLM,TRA3,1.0
nectec,NECTEC (Thailand),WangchanGLM,TRA5,1.0
nectec,NECTEC (Thailand),WangchanGLM,TRA10,1.0
mbzuai,MBZUAI / Inception (G42),Jais,GOV3,1.0
mbzuai,MBZUAI / Inception (G42),Jais,TRA1,1.0
mbzuai,MBZUAI / Inception (G42),Jais,TRA2,1.0
mbzuai,MBZUAI / Inception (G42),Jais,TRA3,1.0
mbzuai,MBZUAI / Inception (G42),Jais,TRA5,1.0
mbzuai,MBZUAI / Inception (G42),Jais,TRA10,1.0
qcri,Qatar Computing Research Institute (QCRI),AraBERT,GOV3,1.0
qcri,Qatar Computing Research Institute (QCRI),AraBERT,TRA1,1.0
qcri,Qatar Computing Research Institute (QCRI),AraBERT,TRA2,1.0
qcri,Qatar Computing Research Institute (QCRI),AraBERT,TRA3,1.0
qcri,Qatar Computing Research Institute (QCRI),AraBERT,TRA5,1.0
qcri,Qatar Computing Research Institute (QCRI),AraBERT,TRA10,1.0
sdaia,Saudi Data & AI Authority (SDAIA),ALLaM,GOV3,0.0
sdaia,Saudi Data & AI Authority (SDAIA),ALLaM,TRA1,
sdaia,Saudi Data & AI Authority (SDAIA),ALLaM,TRA2,0.0
sdaia,Saudi Data & AI Authority (SDAIA),ALLaM,TRA3,0.0
sdaia,Saudi Data & AI Authority (SDAIA),ALLaM,TRA5,
sdaia,Saudi Data & AI Authority (SDAIA),ALLaM,TRA10,0.0
sber,Sber AI,GigaChat,GOV3,0.0
sber,Sber AI,GigaChat,TRA1,
sber,Sber AI,GigaChat,TRA2,0.0
sber,Sber AI,GigaChat,TRA3,0.0
sber,Sber AI,GigaChat,TRA5,
sber,Sber AI,GigaChat,TRA10,0.0
yandex,Yandex,YaLM,GOV3,1.0
yandex,Yandex,YaLM,TRA1,1.0
yandex,Yandex,YaLM,TRA2,1.0
yandex,Yandex,YaLM,TRA3,1.0
yandex,Yandex,YaLM,TRA5,1.0
yandex,Yandex,YaLM,TRA10,1.0
allegro,Allegro (PL),HerBERT,GOV3,1.0
allegro,Allegro (PL),HerBERT,TRA1,1.0
allegro,Allegro (PL),HerBERT,TRA2,1.0
allegro,Allegro (PL),HerBERT,TRA3,1.0
allegro,Allegro (PL),HerBERT,TRA5,1.0
allegro,Allegro (PL),HerBERT,TRA10,1.0
clarinpl,CLARIN-PL,Polish RoBERTa,GOV3,1.0
clarinpl,CLARIN-PL,Polish RoBERTa,TRA1,1.0
clarinpl,CLARIN-PL,Polish RoBERTa,TRA2,1.0
clarinpl,CLARIN-PL,Polish RoBERTa,TRA3,1.0
clarinpl,CLARIN-PL,Polish RoBERTa,TRA5,1.0
clarinpl,CLARIN-PL,Polish RoBERTa,TRA10,1.0
dccuchile,DCC UChile,BETO (Spanish BERT),GOV3,1.0
dccuchile,DCC UChile,BETO (Spanish BERT),TRA1,1.0
dccuchile,DCC UChile,BETO (Spanish BERT),TRA2,1.0
dccuchile,DCC UChile,BETO (Spanish BERT),TRA3,1.0
dccuchile,DCC UChile,BETO (Spanish BERT),TRA5,1.0
dccuchile,DCC UChile,BETO (Spanish BERT),TRA10,1.0
unicamp,NILC (USP/UNICAMP),BERTimbau,GOV3,1.0
unicamp,NILC (USP/UNICAMP),BERTimbau,TRA1,1.0
unicamp,NILC (USP/UNICAMP),BERTimbau,TRA2,1.0
unicamp,NILC (USP/UNICAMP),BERTimbau,TRA3,1.0
unicamp,NILC (USP/UNICAMP),BERTimbau,TRA5,1.0
unicamp,NILC (USP/UNICAMP),BERTimbau,TRA10,1.0
spacy_es,BSC & UPV,RoBERTa-BNE,GOV3,1.0
spacy_es,BSC & UPV,RoBERTa-BNE,TRA1,1.0
spacy_es,BSC & UPV,RoBERTa-BNE,TRA2,1.0
spacy_es,BSC & UPV,RoBERTa-BNE,TRA3,1.0
spacy_es,BSC & UPV,RoBERTa-BNE,TRA5,1.0
spacy_es,BSC & UPV,RoBERTa-BNE,TRA10,1.0
masakhane,Masakhane,AfriBERTa,GOV3,1.0
masakhane,Masakhane,AfriBERTa,TRA1,1.0
masakhane,Masakhane,AfriBERTa,TRA2,1.0
masakhane,Masakhane,AfriBERTa,TRA3,1.0
masakhane,Masakhane,AfriBERTa,TRA5,1.0
masakhane,Masakhane,AfriBERTa,TRA10,1.0
ai4d,AI4D Africa,African NLP models,GOV3,1.0
ai4d,AI4D Africa,African NLP models,TRA1,1.0
ai4d,AI4D Africa,African NLP models,TRA2,1.0
ai4d,AI4D Africa,African NLP models,TRA3,0.0
ai4d,AI4D Africa,African NLP models,TRA5,1.0
ai4d,AI4D Africa,African NLP models,TRA10,1.0
stanford,Stanford CRFM,Alpaca,GOV3,0.0
stanford,Stanford CRFM,Alpaca,TRA1,1.0
stanford,Stanford CRFM,Alpaca,TRA2,1.0
stanford,Stanford CRFM,Alpaca,TRA3,0.0
stanford,Stanford CRFM,Alpaca,TRA5,
stanford,Stanford CRFM,Alpaca,TRA10,1.0
lmsys,LMSYS (UC Berkeley),Vicuna,GOV3,0.0
lmsys,LMSYS (UC Berkeley),Vicuna,TRA1,1.0
lmsys,LMSYS (UC Berkeley),Vicuna,TRA2,1.0
lmsys,LMSYS (UC Berkeley),Vicuna,TRA3,0.0
lmsys,LMSYS (UC Berkeley),Vicuna,TRA5,1.0
lmsys,LMSYS (UC Berkeley),Vicuna,TRA10,1.0
openassistant,OpenAssistant (LAION),OASST models,GOV3,1.0
openassistant,OpenAssistant (LAION),OASST models,TRA1,1.0
openassistant,OpenAssistant (LAION),OASST models,TRA2,1.0
openassistant,OpenAssistant (LAION),OASST models,TRA3,1.0
openassistant,OpenAssistant (LAION),OASST models,TRA5,1.0
openassistant,OpenAssistant (LAION),OASST models,TRA10,1.0
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,GOV3,0.0
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,TRA1,1.0
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,TRA2,1.0
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,TRA3,0.0
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,TRA5,1.0
princeton_nlp,Princeton/NVIDIA/UMD,Dolly (Databricks)??,TRA10,1.0
meta_seamless,Meta,SeamlessM4T,GOV3,0.0
meta_seamless,Meta,SeamlessM4T,TRA1,1.0
meta_seamless,Meta,SeamlessM4T,TRA2,1.0
meta_seamless,Meta,SeamlessM4T,TRA3,0.0
meta_seamless,Meta,SeamlessM4T,TRA5,
meta_seamless,Meta,SeamlessM4T,TRA10,1.0
openai_whisper,OpenAI,Whisper,GOV3,1.0
openai_whisper,OpenAI,Whisper,TRA1,1.0
openai_whisper,OpenAI,Whisper,TRA2,1.0
openai_whisper,OpenAI,Whisper,TRA3,1.0
openai_whisper,OpenAI,Whisper,TRA5,1.0
openai_whisper,OpenAI,Whisper,TRA10,1.0
google_imagen,Google,Imagen,GOV3,0.0
google_imagen,Google,Imagen,TRA1,1.0
google_imagen,Google,Imagen,TRA2,1.0
google_imagen,Google,Imagen,TRA3,0.0
google_imagen,Google,Imagen,TRA5,
google_imagen,Google,Imagen,TRA10,0.0
meta_sam,Meta,Segment Anything (SAM),GOV3,0.0
meta_sam,Meta,Segment Anything (SAM),TRA1,1.0
meta_sam,Meta,Segment Anything (SAM),TRA2,1.0
meta_sam,Meta,Segment Anything (SAM),TRA3,1.0
meta_sam,Meta,Segment Anything (SAM),TRA5,
meta_sam,Meta,Segment Anything (SAM),TRA10,1.0
stability_audio,Stability AI,Stable Audio,GOV3,0.0
stability_audio,Stability AI,Stable Audio,TRA1,1.0
stability_audio,Stability AI,Stable Audio,TRA2,0.0
stability_audio,Stability AI,Stable Audio,TRA3,0.0
stability_audio,Stability AI,Stable Audio,TRA5,
stability_audio,Stability AI,Stable Audio,TRA10,0.0
openbmb_qwen2vl,OpenBMB,MiniCPM-V,GOV3,1.0
openbmb_qwen2vl,OpenBMB,MiniCPM-V,TRA1,1.0
openbmb_qwen2vl,OpenBMB,MiniCPM-V,TRA2,1.0
openbmb_qwen2vl,OpenBMB,MiniCPM-V,TRA3,1.0
openbmb_qwen2vl,OpenBMB,MiniCPM-V,TRA5,1.0
openbmb_qwen2vl,OpenBMB,MiniCPM-V,TRA10,1.0
nvidia_riva,NVIDIA,Riva TTS/ASR,GOV3,0.0
nvidia_riva,NVIDIA,Riva TTS/ASR,TRA1,
nvidia_riva,NVIDIA,Riva TTS/ASR,TRA2,1.0
nvidia_riva,NVIDIA,Riva TTS/ASR,TRA3,0.0
nvidia_riva,NVIDIA,Riva TTS/ASR,TRA5,
nvidia_riva,NVIDIA,Riva TTS/ASR,TRA10,0.0
microsoft_cosmos,Microsoft,Kosmos-2,GOV3,0.0
microsoft_cosmos,Microsoft,Kosmos-2,TRA1,1.0
microsoft_cosmos,Microsoft,Kosmos-2,TRA2,1.0
microsoft_cosmos,Microsoft,Kosmos-2,TRA3,1.0
microsoft_cosmos,Microsoft,Kosmos-2,TRA5,
microsoft_cosmos,Microsoft,Kosmos-2,TRA10,1.0
ibm_granite_code,IBM,Granite Code,GOV3,1.0
ibm_granite_code,IBM,Granite Code,TRA1,1.0
ibm_granite_code,IBM,Granite Code,TRA2,1.0
ibm_granite_code,IBM,Granite Code,TRA3,1.0
ibm_granite_code,IBM,Granite Code,TRA5,1.0
ibm_granite_code,IBM,Granite Code,TRA10,1.0
google_gemma,Google,Gemma 2,GOV3,0.0
google_gemma,Google,Gemma 2,TRA1,1.0
google_gemma,Google,Gemma 2,TRA2,1.0
google_gemma,Google,Gemma 2,TRA3,0.0
google_gemma,Google,Gemma 2,TRA5,
google_gemma,Google,Gemma 2,TRA10,1.0
meta_audio,Meta,AudioCraft / MusicGen,GOV3,1.0
meta_audio,Meta,AudioCraft / MusicGen,TRA1,1.0
meta_audio,Meta,AudioCraft / MusicGen,TRA2,1.0
meta_audio,Meta,AudioCraft / MusicGen,TRA3,1.0
meta_audio,Meta,AudioCraft / MusicGen,TRA5,1.0
meta_audio,Meta,AudioCraft / MusicGen,TRA10,1.0
nvidia_parakeet,NVIDIA,Parakeet,GOV3,1.0
nvidia_parakeet,NVIDIA,Parakeet,TRA1,1.0
nvidia_parakeet,NVIDIA,Parakeet,TRA2,1.0
nvidia_parakeet,NVIDIA,Parakeet,TRA3,1.0
nvidia_parakeet,NVIDIA,Parakeet,TRA5,1.0
nvidia_parakeet,NVIDIA,Parakeet,TRA10,1.0
cloudflare_ai,Cloudflare,Workers AI (hosted foundation models),GOV3,0.0
cloudflare_ai,Cloudflare,Workers AI (hosted foundation models),TRA1,
cloudflare_ai,Cloudflare,Workers AI (hosted foundation models),TRA2,0.0
cloudflare_ai,Cloudflare,Workers AI (hosted foundation models),TRA3,0.0
cloudflare_ai,Cloudflare,Workers AI (hosted foundation models),TRA5,
cloudflare_ai,Cloudflare,Workers AI (hosted foundation models),TRA10,0.0
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),GOV1,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),GOV2,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),GOV3,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),GOV4,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),GOV5,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),GOV6,1.0
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),GOV7,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),GOV8,1.0
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),GOV9,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),GOV10,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),INC1,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),INC2,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),INC3,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),INC4,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),INC5,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),INC6,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),INC7,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),INC8,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),INC9,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),INC10,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),TRA1,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),TRA2,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),TRA3,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),TRA4,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),TRA5,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),TRA6,1.0
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),TRA7,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),TRA8,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),TRA9,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),TRA10,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),ACC1,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),ACC2,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),ACC3,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),ACC4,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),ACC5,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),ACC6,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),ACC7,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),ACC8,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),ACC9,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),ACC10,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),GOV1,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),GOV2,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),GOV3,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),GOV4,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),GOV5,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),GOV6,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),GOV7,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),GOV8,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),GOV9,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),GOV10,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),INC1,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),INC2,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),INC3,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),INC4,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),INC5,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),INC6,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),INC7,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),INC8,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),INC9,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),INC10,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),TRA1,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),TRA2,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),TRA3,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),TRA4,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),TRA5,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),TRA6,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),TRA7,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),TRA8,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),TRA9,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),TRA10,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),ACC1,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),ACC2,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),ACC3,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),ACC4,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),ACC5,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),ACC6,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),ACC7,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),ACC8,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),ACC9,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),ACC10,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,GOV1,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,GOV2,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,GOV3,1.0
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,GOV4,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,GOV5,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,GOV6,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,GOV7,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,GOV8,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,GOV9,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,GOV10,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,INC1,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,INC2,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,INC3,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,INC4,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,INC5,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,INC6,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,INC7,1.0
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,INC8,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,INC9,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,INC10,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,TRA1,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,TRA2,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,TRA3,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,TRA4,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,TRA5,1.0
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,TRA6,1.0
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,TRA7,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,TRA8,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,TRA9,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,TRA10,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,ACC1,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,ACC2,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,ACC3,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,ACC4,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,ACC5,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,ACC6,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,ACC7,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,ACC8,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,ACC9,
iu_osome_botometer,Indiana University (OSoMe & IUNI),Botometer,ACC10,
climatetrace,Climate TRACE coalition,Climate TRACE,GOV1,
climatetrace,Climate TRACE coalition,Climate TRACE,GOV2,
climatetrace,Climate TRACE coalition,Climate TRACE,GOV3,1.0
climatetrace,Climate TRACE coalition,Climate TRACE,GOV4,
climatetrace,Climate TRACE coalition,Climate TRACE,GOV5,
climatetrace,Climate TRACE coalition,Climate TRACE,GOV6,1.0
climatetrace,Climate TRACE coalition,Climate TRACE,GOV7,
climatetrace,Climate TRACE coalition,Climate TRACE,GOV8,
climatetrace,Climate TRACE coalition,Climate TRACE,GOV9,
climatetrace,Climate TRACE coalition,Climate TRACE,GOV10,
climatetrace,Climate TRACE coalition,Climate TRACE,INC1,
climatetrace,Climate TRACE coalition,Climate TRACE,INC2,
climatetrace,Climate TRACE coalition,Climate TRACE,INC3,
climatetrace,Climate TRACE coalition,Climate TRACE,INC4,
climatetrace,Climate TRACE coalition,Climate TRACE,INC5,
climatetrace,Climate TRACE coalition,Climate TRACE,INC6,
climatetrace,Climate TRACE coalition,Climate TRACE,INC7,
climatetrace,Climate TRACE coalition,Climate TRACE,INC8,
climatetrace,Climate TRACE coalition,Climate TRACE,INC9,
climatetrace,Climate TRACE coalition,Climate TRACE,INC10,
climatetrace,Climate TRACE coalition,Climate TRACE,TRA1,
climatetrace,Climate TRACE coalition,Climate TRACE,TRA2,
climatetrace,Climate TRACE coalition,Climate TRACE,TRA3,1.0
